0,Atlanta,33.828733184890524,-84.45840251442036,0.0
1,Atlanta,33.80190545656013,-84.51912924993708,0.0
2,Atlanta,33.69115975613404,-84.35892292474456,0.0
3,Atlanta,33.70998781881872,-84.52716697620218,0.0
4,Atlanta,33.764149474629875,-84.47544897068053,0.0
5,Atlanta,33.825124678486794,-84.32657728537464,0.0
6,Atlanta,33.7193956142058,-84.46063195963329,0.0
7,Atlanta,33.875369701153446,-84.32597331325044,0.0
8,Atlanta,33.764027485833225,-84.39720335518696,0.0
9,Atlanta,33.668844638500815,-84.54480453000802,0.0
10,Atlanta,33.88126923433933,-84.33908537841278,0.0
11,Atlanta,33.88256685528591,-84.40181155511672,0.0
12,Atlanta,33.74295615052474,-84.39732740793029,0.0
13,Atlanta,33.877182301279056,-84.47423152145447,0.0
14,Atlanta,33.803113568001535,-84.49794631438584,0.0
15,Atlanta,33.7253670239861,-84.53317067282748,0.0
16,Atlanta,33.69763680393508,-84.32848619997172,0.0
17,Atlanta,33.838015297740604,-84.39475040646852,0.0
18,Atlanta,33.70216012123794,-84.54660210702099,0.0
19,Atlanta,33.66719084324312,-84.48220593532905,0.0
20,Atlanta,33.68781167244989,-84.45056571262518,0.0
21,Atlanta,33.85084889328299,-84.31124688607647,0.0
22,Atlanta,33.78975508250451,-84.50570285895469,0.0
23,Atlanta,33.70479042409562,-84.34833903883644,0.0
24,Atlanta,33.70077594010238,-84.47194545891259,0.0
25,Atlanta,33.76151367044754,-84.50435720495027,0.0
26,Atlanta,33.731078503492235,-84.29103634182016,0.0
27,Atlanta,33.67773472590174,-84.3078427125106,0.0
28,Atlanta,33.82189440911611,-84.35887993136929,0.0
29,Atlanta,33.796355591777754,-84.46033037522565,0.0
30,Atlanta,33.698276386532314,-84.50450500692808,0.0
31,Atlanta,33.75527569610764,-84.5505800579043,0.0
32,Atlanta,33.694134158340816,-84.52797428870683,0.0
33,Atlanta,33.738422292422065,-84.43441350470907,0.0
34,Atlanta,33.7062315323715,-84.39414520596564,0.0
35,Atlanta,33.68824077697189,-84.31740387888487,0.0
36,Atlanta,33.732240635006114,-84.42516977376093,0.0
37,Atlanta,33.72949120663272,-84.52478907709492,0.0
38,Atlanta,33.86204914220352,-84.51409690430899,0.0
39,Atlanta,33.6520219379387,-84.37554500418253,0.0
40,Atlanta,33.81508149251442,-84.48911790095883,0.0
41,Atlanta,33.68445797336901,-84.47728598265788,0.0
42,Atlanta,33.8227085088363,-84.42752531853296,0.0
43,Atlanta,33.75389505766917,-84.47856709217886,0.0
44,Atlanta,33.65736462600981,-84.32732810352344,0.0
45,Atlanta,33.722151128640505,-84.45805259852823,0.0
46,Atlanta,33.74974418841838,-84.33231044491198,0.0
47,Atlanta,33.82601132065646,-84.35025650551815,0.0
48,Atlanta,33.72791188441456,-84.37188783396877,0.0
49,Atlanta,33.8711541389851,-84.30529693858384,0.0
50,Atlanta,33.81267514310203,-84.48953800495539,0.0
51,Atlanta,33.74135700415011,-84.4324425441607,0.0
52,Atlanta,33.86659333753938,-84.43512614492734,0.0
53,Atlanta,33.69174809047121,-84.53461683111978,0.0
54,Atlanta,33.68553736933371,-84.35510237539364,0.0
55,Atlanta,33.814039974021235,-84.40930191496726,0.0
56,Atlanta,33.73696274560898,-84.4123601955829,0.0
57,Atlanta,33.68136121900604,-84.4811102643007,0.0
58,Atlanta,33.683998704828355,-84.3028795041455,0.0
59,Atlanta,33.778691951216594,-84.3479519063304,0.0
60,Atlanta,33.81067019626981,-84.376690369171,0.0
61,Atlanta,33.76175452967804,-84.33448369230595,0.0
62,Atlanta,33.7049566036774,-84.45840897072765,0.0
63,Atlanta,33.80937697457363,-84.54614832132918,0.0
64,Atlanta,33.69534885959985,-84.4949291145216,0.0
65,Atlanta,33.86731972721243,-84.42282966970659,0.0
66,Atlanta,33.87819599004873,-84.38506053800928,0.0
67,Atlanta,33.66227953658551,-84.5253071030588,0.0
68,Atlanta,33.72881101495475,-84.42225808757885,0.0
69,Atlanta,33.8694335307865,-84.49059147305223,0.0
70,Atlanta,33.80646075670125,-84.4376627975614,0.0
71,Atlanta,33.791282592127594,-84.3645548836486,0.0
72,Atlanta,33.64956465353195,-84.33681054710738,0.0
73,Atlanta,33.84199992829656,-84.45143154214124,0.0
74,Atlanta,33.659577823475665,-84.49901660889623,0.0
75,Atlanta,33.752698271565386,-84.33410029651334,0.0
76,Atlanta,33.67103862445735,-84.52976287551007,0.0
77,Atlanta,33.803572825388265,-84.30241332277426,0.0
78,Atlanta,33.714381441156235,-84.31768525022632,0.0
79,Atlanta,33.794497490091686,-84.35150182223569,0.0
80,Atlanta,33.72269897688427,-84.31247069410507,0.0
81,Atlanta,33.71085720311668,-84.30787492168858,0.0
82,Atlanta,33.88465267453424,-84.3280779401452,0.0
83,Atlanta,33.66267605209262,-84.49597951606384,0.0
84,Atlanta,33.86363021978296,-84.47188125729082,0.0
85,Atlanta,33.65481437034574,-84.30769473649684,0.0
86,Atlanta,33.8301904658919,-84.51497987879237,0.0
87,Atlanta,33.64842979570877,-84.46686252562223,0.0
88,Atlanta,33.706828683036605,-84.4254090464823,0.0
89,Atlanta,33.763886006174346,-84.41914627518686,0.0
90,Atlanta,33.6606077605408,-84.43092614106449,0.0
91,Atlanta,33.832665011433285,-84.52400959218518,0.0
92,Atlanta,33.76444355132312,-84.30340426798726,0.0
93,Atlanta,33.78565920502191,-84.34189776404291,0.0
94,Atlanta,33.64971719279828,-84.3516363023688,0.0
95,Atlanta,33.78049903850917,-84.39123632675424,0.0
96,Atlanta,33.81963300872242,-84.41380622916589,0.0
97,Atlanta,33.87457289683876,-84.38601936358128,0.0
98,Atlanta,33.727802274244446,-84.3741271754111,0.0
99,Atlanta,33.68345029202337,-84.48168926635239,0.0
100,Atlanta,33.72729181612141,-84.36670659999287,0.0
101,Atlanta,33.66974068505569,-84.52770770220803,0.0
102,Atlanta,33.69852102966638,-84.33617500972979,0.0
103,Atlanta,33.83445034103305,-84.48464156572125,0.0
104,Atlanta,33.850031713857305,-84.3367715126213,0.0
105,Atlanta,33.74400021455155,-84.44197435368883,0.0
106,Atlanta,33.8095933188401,-84.40615225643904,0.0
107,Atlanta,33.70790056226834,-84.42409848674176,0.0
108,Atlanta,33.78495814945369,-84.48818123541714,0.0
109,Atlanta,33.71411175045854,-84.49287944228637,0.0
110,Atlanta,33.73837477552126,-84.37426231468544,0.0
111,Atlanta,33.818442222207096,-84.53442562779757,0.0
112,Atlanta,33.88153611064017,-84.44747474858693,0.0
113,Atlanta,33.67866749156268,-84.2988291588923,0.0
114,Atlanta,33.65565287064591,-84.44374641736884,0.0
115,Atlanta,33.861553100614614,-84.30362402323003,0.0
116,Atlanta,33.7008398503923,-84.38474279711461,0.0
117,Atlanta,33.80011667206972,-84.3740800443868,0.0
118,Atlanta,33.80530542555629,-84.32390321405178,0.0
119,Atlanta,33.778303525731786,-84.45824870765935,0.0
120,Atlanta,33.83336087800766,-84.42595288653062,0.0
121,Atlanta,33.81697240585263,-84.51652071924056,0.0
122,Atlanta,33.70248467535682,-84.37616325618116,0.0
123,Atlanta,33.85758866006672,-84.47492743074949,0.0
124,Atlanta,33.7160305710134,-84.34688092601168,0.0
125,Atlanta,33.78628902868264,-84.42931520055542,0.0
126,Atlanta,33.80037494175989,-84.39616871544726,0.0
127,Atlanta,33.70733287842855,-84.37668408155363,0.0
128,Atlanta,33.87124972678429,-84.37675270126752,0.0
129,Atlanta,33.648810065516315,-84.52766263345008,0.0
130,Atlanta,33.77748371482302,-84.38819019137733,0.0
131,Atlanta,33.83687480003123,-84.35501751604176,0.0
132,Atlanta,33.691249187237574,-84.30827888136504,0.0
133,Atlanta,33.716091805354814,-84.45323250643965,0.0
134,Atlanta,33.76704284599767,-84.36342537063256,0.0
135,Atlanta,33.83718392384771,-84.29101519560524,0.0
136,Atlanta,33.681657758885365,-84.43308775718343,0.0
137,Atlanta,33.67420468507622,-84.49658485109494,0.0
138,Atlanta,33.80367159686098,-84.37685187999524,0.0
139,Atlanta,33.75494441776685,-84.53759516246669,0.0
140,Atlanta,33.83227477006067,-84.38793377738432,0.0
141,Atlanta,33.82344857767413,-84.4078812698859,0.0
142,Atlanta,33.671840446108504,-84.47912852916957,0.0
143,Atlanta,33.801551844075234,-84.370693570686,0.0
144,Atlanta,33.80358204810989,-84.48647351627089,0.0
145,Atlanta,33.855176002251525,-84.47352256374968,0.0
146,Atlanta,33.71387353178943,-84.5182056574836,0.0
147,Atlanta,33.782204999095214,-84.37226948898743,0.0
148,Atlanta,33.83758922929186,-84.30488221559838,0.0
149,Atlanta,33.69612560792129,-84.52421764039535,0.0
150,Atlanta,33.835873628646674,-84.51913902552651,0.0
151,Atlanta,33.70954919001416,-84.42454569097212,0.0
152,Atlanta,33.725093205731184,-84.40637224210406,0.0
153,Atlanta,33.84799669205295,-84.42371604399959,0.0
154,Atlanta,33.86923157604503,-84.5290774133576,0.0
155,Atlanta,33.707170433462096,-84.48784589956017,0.0
156,Atlanta,33.834531039035966,-84.43955053193949,0.0
157,Atlanta,33.824998694797934,-84.4913422513641,0.0
158,Atlanta,33.812484208790345,-84.48028602010871,0.0
159,Atlanta,33.72363450140574,-84.34465692314713,0.0
160,Atlanta,33.82701458973399,-84.42032801741394,0.0
161,Atlanta,33.65666876350648,-84.35145520800691,0.0
162,Atlanta,33.84112023988416,-84.43832492795974,0.0
163,Atlanta,33.67140957104498,-84.52299699032673,0.0
164,Atlanta,33.817106108287526,-84.30330131500591,0.0
165,Atlanta,33.712540207475406,-84.40195052784912,0.0
166,Atlanta,33.67385028410417,-84.5006289476621,0.0
167,Atlanta,33.745027813420464,-84.51851062265071,0.0
168,Atlanta,33.84807002902571,-84.35195007611301,0.0
169,Atlanta,33.6636291672609,-84.49701633654958,0.0
170,Atlanta,33.686866901434875,-84.42685127768092,0.0
171,Atlanta,33.757151626810554,-84.39831548038309,0.0
172,Atlanta,33.885114627410296,-84.53731512340511,0.0
173,Atlanta,33.81234111890194,-84.54208027756938,0.0
