0,Fiji,-19.072262479576356,-137.94189859598183,0.0
1,Fiji,-15.088196699673205,139.91972944740243,0.0
2,Fiji,-19.83850166228941,-116.67890861974684,0.0
3,Fiji,-17.562649388329078,-82.45070094824815,0.0
4,Fiji,-12.551687137247582,55.87459425273761,0.0
5,Fiji,-20.168285133567153,26.55584685827864,0.0
6,Fiji,-13.263016488780877,-172.6199766994223,0.0
7,Fiji,-15.857155191936592,108.68108715269639,0.0
8,Fiji,-19.19819361743009,135.3215943203726,0.0
9,Fiji,-20.222618016211822,-145.54138015151474,0.0
10,Fiji,-18.70265188316798,113.45195483259229,0.0
11,Fiji,-15.862010396797206,34.388998184193866,0.0
12,Fiji,-13.197681306037262,16.17667217027531,0.0
13,Fiji,-16.05966789414113,32.30949207418891,0.0
14,Fiji,-13.985392225777716,104.64170673167374,0.0
15,Fiji,-20.954297076028,-32.402091116253985,0.0
16,Fiji,-12.937521957388029,-48.611186337662986,0.0
17,Fiji,-13.178972321789622,140.44454059790283,0.0
18,Fiji,-20.13373099803459,64.19952048981398,0.0
19,Fiji,-17.25134345648332,108.99490748861902,0.0
20,Fiji,-14.528234555701466,130.06490442845174,0.0
21,Fiji,-20.553440347229774,-108.6765671863455,0.0
22,Fiji,-19.27929863015309,-105.1812757755835,0.0
23,Fiji,-16.97369069635089,35.48451165338446,0.0
24,Fiji,-19.715728549960744,60.25707788619721,0.0
25,Fiji,-15.477228317400343,56.680278209421175,0.0
26,Fiji,-21.036009797621013,179.84084116429827,0.0
27,Fiji,-20.38071491174751,41.90451452598194,0.0
28,Fiji,-16.22082457558098,89.29988317119731,0.0
29,Fiji,-19.06036882290086,-104.57589505541202,0.0
30,Fiji,-21.0171592590717,23.955183820026917,0.0
31,Fiji,-20.96448593814139,37.71120185501829,0.0
32,Fiji,-18.679349152339555,-104.58710144471259,0.0
33,Fiji,-13.925074369158988,51.45373286147836,0.0
34,Fiji,-16.027426197180407,12.510926865480485,0.0
35,Fiji,-15.328252206552769,60.90728963208335,0.0
36,Fiji,-16.693798008860306,-135.3482948065823,0.0
37,Fiji,-19.24703922931868,164.78231334361797,0.0
38,Fiji,-20.473918752250462,-143.1981477506049,0.0
39,Fiji,-12.620012932865114,117.02188551370764,0.0
40,Fiji,-16.245808261443607,18.007185803845204,0.0
41,Fiji,-15.86090000962564,35.755116791427184,0.0
42,Fiji,-12.703492222008219,42.911577954956414,0.0
43,Fiji,-18.799125501293616,-55.14296684056687,0.0
44,Fiji,-13.669951564591363,65.18196558143501,0.0
45,Fiji,-14.821573288269688,-66.27761512984775,0.0
46,Fiji,-19.289048995143293,-20.622116710843898,0.0
47,Fiji,-18.03751384224034,-56.100595799259764,0.0
48,Fiji,-17.807560623230632,-74.4244245567504,0.0
49,Fiji,-12.95373670341908,12.602183163402515,0.0
50,Fiji,-15.36037481145878,103.00625837913319,0.0
51,Fiji,-13.377055170069896,-38.93164996690308,0.0
52,Fiji,-15.96684025842438,-47.40788115358785,0.0
53,Fiji,-18.57796210868414,-81.32354095113226,0.0
54,Fiji,-15.544891872942896,-131.68475638399963,0.0
55,Fiji,-19.426355706801072,128.22437666050118,0.0
56,Fiji,-16.38943286511193,133.72318605253005,0.0
57,Fiji,-16.25627534218207,-5.824107008702384,0.0
58,Fiji,-14.734789612428557,-107.194392164945,0.0
59,Fiji,-14.488324983806791,136.9484385379154,0.0
60,Fiji,-12.657177685719526,12.714717444511962,0.0
61,Fiji,-19.942668566012046,111.86347443722653,0.0
62,Fiji,-16.568554131719875,-2.2930134665410264,0.0
63,Fiji,-12.897294514136275,132.6807404766396,0.0
64,Fiji,-15.6653341567459,-172.0008702773554,0.0
65,Fiji,-14.553809393388741,-177.36332023743012,0.0
66,Fiji,-14.395264654176838,31.12884240548155,0.0
67,Fiji,-17.638284497193414,-155.90206476156072,0.0
68,Fiji,-20.002783562565735,-130.48971054033933,0.0
69,Fiji,-19.764939611104225,-6.728222228554301,0.0
70,Fiji,-19.954481987286403,-94.98138670944408,0.0
71,Fiji,-17.185991076822216,170.66010700837924,0.0
72,Fiji,-16.533394680934823,23.82964777038714,0.0
73,Fiji,-17.677148386110087,50.42600349225009,0.0
74,Fiji,-19.215437078535587,-157.17522368708663,0.0
75,Fiji,-18.232322726360024,55.169552853790435,0.0
76,Fiji,-20.326057601632925,-62.173683614190224,0.0
77,Fiji,-16.87716784708597,-83.95088299422471,0.0
78,Fiji,-19.17615375040312,163.790726331201,0.0
79,Fiji,-15.193436269673793,-71.74436635196162,0.0
80,Fiji,-15.439093566384873,41.07803956896538,0.0
81,Fiji,-14.312985830574048,-29.185382614115923,0.0
82,Fiji,-14.826365045323238,-28.477333832550016,0.0
83,Fiji,-18.7018014088367,-149.38697315914797,0.0
84,Fiji,-18.752518790656314,104.09766008352906,0.0
85,Fiji,-17.178097208698258,-103.01309187648067,0.0
86,Fiji,-19.934641909859817,-127.59576879069803,0.0
87,Fiji,-17.03415098535639,-81.05655767821821,0.0
88,Fiji,-13.323194255414283,82.88699902525039,0.0
89,Fiji,-17.685870547856258,-128.96544311472593,0.0
90,Fiji,-15.772499691174803,-178.95853715478756,0.0
91,Fiji,-13.193643522681008,-128.45427544912977,0.0
92,Fiji,-20.413959655285954,82.0983149187397,0.0
93,Fiji,-12.942472165489406,-148.64709258511687,0.0
94,Fiji,-18.44207231007395,-1.377122285906637,0.0
95,Fiji,-20.130254270430907,-145.85581850560163,0.0
96,Fiji,-14.281386965092798,-30.998244325481068,0.0
97,Fiji,-13.94925500929364,-105.30643110949589,0.0
98,Fiji,-18.117331677070844,42.063399675624,0.0
99,Fiji,-15.736272958252883,139.23019450576018,0.0
100,Fiji,-18.698353063847353,63.13199960836303,0.0
101,Fiji,-20.052482265601444,-25.197844244606415,0.0
102,Fiji,-19.649029335748914,-59.797135396648414,0.0
103,Fiji,-14.44470786353348,119.88539414970248,0.0
104,Fiji,-20.009897717557436,-19.540037085934983,0.0
105,Fiji,-13.42366227400041,165.07115972879316,0.0
106,Fiji,-15.32670797039005,81.80030143756554,0.0
107,Fiji,-18.340688543219756,-79.00583786616164,0.0
108,Fiji,-18.4681623206348,-67.57306140568586,0.0
109,Fiji,-20.928749392482427,149.2426612709822,0.0
110,Fiji,-18.983717770617687,-7.595908129818753,0.0
111,Fiji,-18.395232119053716,-28.168571656861957,0.0
112,Fiji,-17.041239081284388,152.77807030647952,0.0
113,Fiji,-19.460533348808948,134.50382737066187,0.0
114,Fiji,-16.19987686122304,4.342879785913141,0.0
115,Fiji,-14.39104894465245,31.14464544910973,0.0
116,Fiji,-15.136813233723007,87.41850101107863,0.0
117,Fiji,-13.037858328943349,-163.2116835254074,0.0
118,Fiji,-14.170352321722657,2.8035993617553174,0.0
119,Fiji,-17.86906411532135,-83.56035600469438,0.0
120,Fiji,-12.810761533411448,56.649899553953645,0.0
121,Fiji,-20.574859312957262,58.81088855058832,0.0
122,Fiji,-14.534532073719124,38.313993148129015,0.0
123,Fiji,-13.779396817084788,-130.1326965765957,0.0
124,Fiji,-15.332810647158105,111.49517787995362,0.0
125,Fiji,-20.046285227802787,124.19207894077275,0.0
126,Fiji,-14.49076872202087,116.4477511102169,0.0
127,Fiji,-16.610348754772478,-116.95650396413704,0.0
128,Fiji,-17.70566824981501,30.265832019165003,0.0
129,Fiji,-14.80788797175607,-57.693413403299544,0.0
130,Fiji,-20.070723723842903,51.37114926123522,0.0
131,Fiji,-18.12831525120314,-179.7040148372274,0.0
132,Fiji,-13.156507896799715,-147.10887412383266,0.0
133,Fiji,-14.604681314207749,147.331771941266,0.0
134,Fiji,-17.660364021444288,-152.44454020088128,0.0
135,Fiji,-19.60487175459873,42.60975422519317,0.0
136,Fiji,-18.168446708991866,-16.899583481519898,0.0
137,Fiji,-18.789590445196158,168.5848980465926,0.0
138,Fiji,-15.742204916361086,-145.43601463294004,0.0
139,Fiji,-14.339187821291791,-38.28472576876328,0.0
140,Fiji,-19.64229356594769,-77.6783439099642,0.0
141,Fiji,-18.32824710427217,-101.31848928947016,0.0
142,Fiji,-19.387201156500733,-88.06387813566444,0.0
143,Fiji,-17.410341618959034,-83.8155886211456,0.0
144,Fiji,-15.036797595583558,34.707522618524195,0.0
