22,1188,23,1,0
23,1188,57,2,0
24,1252,25,1,0
47,1170,13,0,2
51,1190,85,3,0
56,1188,57,2,1
57,1188,91,3,0
60,1252,61,2,1
86,1228,120,3,0
89,1188,90,2,1
90,1188,91,2,1
91,1188,1188,4,0
131,1252,132,2,1
148,1194,114,0,3
165,1252,166,2,1
170,1171,171,1,1
171,1171,1171,4,0
202,1171,203,2,1
203,1171,170,2,3
270,1252,236,0,3
284,1228,285,2,1
306,1156,1156,4,0
306,1249,339,3,2
325,1231,359,3,0
338,1156,339,2,1
339,1156,306,2,3
340,1249,373,3,2
341,1249,307,0,3
349,1228,350,2,1
355,1204,389,3,0
366,1193,332,0,3
374,1249,407,3,2
375,1249,341,0,3
381,1228,382,2,1
408,1249,441,3,2
409,1249,375,0,3
412,1252,378,0,3
418,1249,384,0,3
432,1181,466,3,0
442,1249,475,3,2
443,1249,409,0,3
452,1249,418,0,3
476,1249,509,3,2
477,1211,476,1,1
477,1249,443,0,3
486,1249,452,0,3
490,1228,524,3,0
491,1228,525,3,0
492,1228,526,3,0
493,1228,527,3,0
494,1228,528,3,0
495,1228,529,3,0
496,1228,530,3,0
510,1249,543,3,2
520,1249,486,0,3
530,1228,1228,4,0
535,1199,569,3,0
544,1249,577,3,2
548,1228,549,2,1
550,1228,551,2,1
554,1249,520,0,3
562,1188,561,1,2
586,1228,587,2,1
621,1228,622,2,1
657,1228,658,2,1
691,1228,692,2,1
727,1228,728,2,1
745,1164,779,3,0
761,1228,762,2,1
772,1181,738,0,3
804,1188,805,2,1
805,1188,839,3,0
812,1252,813,2,1
829,1193,795,0,3
838,1188,839,2,1
839,1188,873,3,0
840,1203,806,0,3
846,1252,847,2,1
872,1188,873,2,1
873,1188,907,3,0
878,1252,879,2,1
884,1171,918,2,0
886,1243,885,1,2
901,1228,867,0,3
906,1188,907,2,1
907,1188,941,3,0
937,1228,903,0,3
940,1188,941,2,1
941,1188,975,3,0
943,1199,909,0,3
946,1212,980,3,0
974,1188,975,2,1
975,1188,1009,3,0
976,1208,942,0,3
985,1173,1019,3,0
1008,1188,1009,2,1
1009,1188,1043,3,0
1009,1252,1010,2,1
1019,1156,1053,3,0
1020,1252,1054,2,0
1021,1252,1055,3,0
1022,1252,1056,3,0
1023,1252,1057,3,0
1024,1252,1058,3,0
1033,1250,1034,2,1
1042,1188,1043,2,1
1043,1188,1077,3,0
1043,1252,1044,2,1
1051,1252,1085,3,0
1052,1252,1086,3,0
1053,1252,1087,3,0
1058,1252,1252,4,0
1076,1188,1077,2,1
1076,1252,1077,2,1
1077,1188,1111,3,0
1083,1249,1049,0,3
1088,1188,1121,3,2
1110,1188,1111,2,1
1110,1252,1111,2,1
1111,1188,1145,3,0
1144,1188,1145,2,1
1145,1188,23,3,3
1156,1158,306,0,4
1156,1179,306,0,4
1156,1195,306,0,4
1156,1197,306,0,4
1156,1237,306,0,4
1156,1241,306,0,4
1156,1249,673,0,4
1158,1199,239,0,4
1163,1249,706,0,4
1164,1171,1,0,4
1165,1252,1083,0,4
1166,1171,171,0,4
1166,1203,138,0,4
1168,1241,290,0,4
1171,1164,171,0,4
1171,1166,171,0,4
1171,1170,171,0,4
1171,1194,171,0,4
1171,1195,171,0,4
1171,1205,171,0,4
1171,1208,171,0,4
1171,1234,171,0,4
1171,1235,171,0,4
1171,1236,171,0,4
1180,1226,131,0,4
1181,1178,670,0,4
1181,1222,670,0,4
1183,1205,32,0,4
1185,1228,190,0,4
1188,1252,718,0,4
1189,1249,706,0,4
1193,1220,1149,0,4
1194,1171,137,0,4
1195,1156,135,0,4
1196,1225,206,0,4
1197,1156,238,0,4
1199,1158,239,0,4
1199,1228,671,0,4
1203,1166,172,0,4
1204,1211,669,0,4
1205,1183,1,0,4
1205,1252,2,0,4
1211,1204,638,0,4
1213,1235,26,0,4
1218,1225,1115,0,4
1220,1193,1149,0,4
1220,1252,1117,0,4
1225,1196,232,0,4
1225,1218,1121,0,4
1226,1180,27,0,4
1228,1159,530,0,4
1228,1168,530,0,4
1228,1174,530,0,4
1228,1185,530,0,4
1228,1190,530,0,4
1228,1206,530,0,4
1228,1215,530,0,4
1228,1246,530,0,4
1231,1252,956,0,4
1234,1171,1,0,4
1235,1213,0,0,4
1241,1156,306,0,4
1241,1168,272,0,4
1247,1252,1091,0,4
1249,1156,639,0,4
1249,1163,672,0,4
1249,1189,672,0,4
1252,1161,1058,0,4
1252,1164,1058,0,4
1252,1165,1058,0,4
1252,1170,1058,0,4
1252,1176,1058,0,4
1252,1177,1058,0,4
1252,1180,1058,0,4
1252,1183,1058,0,4
1252,1188,1058,0,4
1252,1193,1058,0,4
1252,1205,1058,0,4
1252,1210,1058,0,4
1252,1212,1058,0,4
1252,1213,1058,0,4
1252,1216,1058,0,4
1252,1218,1058,0,4
1252,1220,1058,0,4
1252,1225,1058,0,4
1252,1226,1058,0,4
1252,1227,1058,0,4
1252,1229,1058,0,4
1252,1230,1058,0,4
1252,1231,1058,0,4
1252,1232,1058,0,4
1252,1234,1058,0,4
1252,1235,1058,0,4
1252,1239,1058,0,4
1252,1244,1058,0,4
1252,1247,1058,0,4
1252,1248,1058,0,4
1252,1250,1058,0,4
1252,1253,1058,0,4
1253,1252,718,0,4
