9,1192,8,0,1
12,1192,11,0,1
19,1208,1141,3,3
43,1192,42,1,2
53,1192,87,3,0
83,1192,82,1,2
84,1192,83,1,2
85,1192,84,1,2
86,1192,85,1,2
87,1192,86,1,2
116,1176,150,3,0
123,1195,157,3,0
160,1192,194,3,0
192,1192,226,3,0
233,1192,267,3,0
245,1221,279,3,0
252,1221,286,3,0
253,1221,287,3,0
253,1225,254,2,1
254,1221,288,3,0
255,1221,289,3,0
261,1206,260,1,2
262,1206,228,0,3
266,1231,267,2,1
269,1206,235,0,3
269,1225,1225,4,0
270,1206,236,0,3
275,1158,241,0,3
287,1225,288,2,1
295,1206,294,1,2
295,1225,261,0,3
296,1206,262,0,3
303,1206,269,0,3
303,1225,269,0,3
321,1225,322,2,1
329,1206,328,1,2
329,1225,295,0,3
330,1206,296,0,3
337,1206,303,0,3
337,1225,303,0,3
355,1225,356,2,1
358,1192,359,2,1
363,1206,362,1,2
363,1225,329,0,3
364,1206,330,0,3
371,1158,405,3,0
371,1206,337,0,3
371,1225,337,0,3
375,1179,376,2,1
389,1225,390,2,1
389,1244,423,3,0
397,1206,396,1,2
397,1225,363,0,3
398,1206,364,0,3
405,1158,439,3,0
405,1206,371,0,3
405,1225,371,0,3
409,1179,410,2,1
423,1225,424,2,1
427,1175,461,3,0
431,1206,430,1,2
431,1225,397,0,3
432,1240,431,1,2
439,1158,473,3,0
439,1206,405,0,3
439,1225,405,0,3
457,1225,458,2,1
464,1230,463,1,2
465,1206,464,1,2
465,1225,431,0,3
472,1232,473,2,1
473,1158,507,3,0
473,1206,439,0,3
473,1225,439,0,3
491,1179,457,0,3
491,1225,492,2,1
493,1171,494,2,1
499,1206,498,1,2
499,1225,465,0,3
500,1158,501,2,1
507,1158,541,3,0
507,1225,473,0,3
514,1179,480,0,3
525,1225,526,2,1
527,1209,528,2,1
533,1225,499,0,3
534,1158,535,2,1
540,1158,541,2,1
541,1158,575,3,0
541,1225,507,0,3
544,1179,577,3,2
548,1179,514,0,3
560,1179,526,0,3
560,1225,561,2,1
567,1225,533,0,3
568,1158,569,2,1
574,1158,575,2,1
575,1158,609,3,0
575,1225,541,0,3
596,1225,597,2,1
601,1225,567,0,3
602,1158,603,2,1
608,1158,609,2,1
609,1158,643,3,0
612,1211,578,0,2
614,1210,648,3,0
630,1225,631,2,1
633,1158,634,2,1
634,1158,635,2,1
635,1158,636,2,1
635,1225,601,0,3
636,1158,637,2,1
642,1158,643,2,1
643,1158,1158,4,0
644,1211,610,0,3
645,1211,611,0,3
669,1225,635,0,3
700,1225,666,0,3
703,1225,669,0,3
723,1192,722,1,2
726,1192,725,1,2
728,1192,729,2,1
735,1176,769,3,0
736,1225,702,0,3
737,1225,703,0,3
756,1157,755,1,2
757,1192,756,1,2
760,1192,759,1,2
783,1180,817,3,0
791,1192,790,1,2
794,1192,793,1,2
799,1192,800,2,1
821,1193,787,0,3
825,1192,824,1,2
828,1192,827,1,2
832,1193,798,0,3
833,1192,834,2,1
833,1193,799,0,3
852,1157,886,3,0
859,1192,858,1,2
862,1192,861,1,2
893,1192,892,1,2
896,1192,895,1,2
914,1239,948,3,0
925,1221,924,1,2
927,1192,926,1,2
930,1192,929,1,2
938,1192,904,0,3
957,1193,956,1,2
959,1221,958,1,2
961,1192,960,1,2
964,1192,963,1,2
968,1221,969,2,1
991,1193,990,1,2
993,1221,992,1,2
995,1192,994,1,2
998,1192,997,1,2
1009,1192,975,0,3
1027,1221,1026,1,2
1029,1192,1028,1,2
1032,1192,1031,1,2
1036,1193,1035,1,2
1061,1221,1060,1,2
1063,1192,1062,1,2
1066,1192,1065,1,2
1087,1211,1054,2,3
1095,1221,1094,1,2
1097,1192,1096,1,2
1100,1192,1099,1,2
1122,1232,1088,0,2
1123,1232,1089,0,3
1124,1232,1090,0,3
1129,1221,1128,1,2
1131,1192,1130,1,2
1134,1192,1133,1,2
1152,1232,1151,1,2
1153,1232,1119,0,3
1154,1232,1120,0,3
1155,1232,1121,0,3
1156,1211,311,0,4
1157,1158,541,0,4
1158,1157,643,0,4
1158,1160,643,0,4
1158,1164,643,0,4
1158,1166,643,0,4
1158,1167,643,0,4
1158,1169,643,0,4
1158,1171,643,0,4
1158,1172,643,0,4
1158,1178,643,0,4
1158,1184,643,0,4
1158,1186,643,0,4
1158,1190,643,0,4
1158,1191,643,0,4
1158,1192,643,0,4
1158,1194,643,0,4
1158,1197,643,0,4
1158,1200,643,0,4
1158,1208,643,0,4
1158,1211,211,0,4
1158,1214,643,0,4
1158,1217,643,0,4
1158,1222,643,0,4
1158,1227,643,0,4
1158,1228,643,0,4
1158,1231,643,0,4
1158,1233,643,0,4
1158,1238,643,0,4
1158,1252,643,0,4
1158,1255,643,0,4
1161,1212,1119,0,4
1162,1211,243,0,4
1165,1232,1121,0,4
1166,1158,608,0,4
1167,1158,540,0,4
1167,1206,539,0,4
1168,1206,593,0,4
1168,1225,261,0,4
1169,1158,608,0,4
1171,1158,643,0,4
1171,1207,643,0,4
1173,1196,212,0,4
1174,1246,726,0,4
1178,1193,963,0,4
1184,1201,606,0,4
1189,1211,311,0,4
1193,1172,787,0,4
1193,1178,853,0,4
1193,1190,787,0,4
1193,1222,787,0,4
1193,1231,787,0,4
1194,1158,541,0,4
1194,1206,540,0,4
1196,1173,211,0,4
1197,1158,643,0,4
1201,1184,675,0,4
1201,1225,211,0,4
1206,1159,228,0,4
1206,1164,228,0,4
1206,1167,560,0,4
1206,1168,593,0,4
1206,1172,228,0,4
1206,1174,228,0,4
1206,1178,260,0,4
1206,1194,560,0,4
1206,1195,228,0,4
1206,1205,228,0,4
