8,1254,1130,3,3
59,1180,93,3,0
72,1180,106,3,0
79,1254,45,0,3
100,1228,99,1,2
106,1180,140,3,0
115,1254,81,0,3
124,1180,125,2,1
128,1180,129,2,1
139,1180,140,2,1
140,1180,1180,4,0
148,1164,147,1,2
159,1180,160,2,1
160,1180,161,2,1
161,1180,162,2,1
162,1180,163,2,1
164,1234,198,3,0
193,1228,227,3,0
239,1164,273,3,0
265,1195,266,2,1
271,1186,305,3,0
275,1175,276,2,1
286,1254,320,3,0
301,1214,302,2,1
320,1254,354,3,0
344,1162,345,2,1
354,1254,388,3,0
378,1218,379,2,1
380,1185,414,3,0
388,1254,422,3,0
396,1177,395,1,2
411,1239,412,2,1
417,1254,451,3,0
422,1254,456,3,0
432,1207,466,3,0
444,1241,478,3,0
449,1209,415,0,3
449,1254,483,3,0
450,1175,416,0,3
456,1254,490,3,0
460,1216,459,1,2
483,1254,517,3,0
484,1243,483,1,2
490,1254,524,3,0
524,1254,558,3,0
558,1254,592,3,0
575,1204,576,2,1
577,1173,611,3,0
582,1254,583,2,1
592,1254,626,3,0
613,1205,579,0,3
615,1254,616,2,1
626,1228,660,3,0
626,1254,660,3,0
647,1254,648,2,1
655,1218,656,2,1
656,1218,657,2,1
657,1218,1218,4,0
660,1254,694,3,0
694,1254,728,3,0
704,1210,703,1,2
728,1254,762,3,0
738,1190,737,1,2
747,1254,714,2,3
749,1211,715,0,3
756,1254,790,3,0
757,1254,791,3,0
758,1254,792,3,0
759,1254,793,3,0
760,1254,794,3,0
761,1254,795,3,0
762,1254,796,3,0
766,1206,732,0,3
775,1176,776,2,1
781,1254,748,2,3
796,1254,1254,4,0
809,1216,810,2,1
814,1254,815,2,1
838,1193,804,0,3
848,1254,849,2,1
883,1254,850,2,3
885,1168,919,3,0
890,1165,856,0,3
910,1245,911,2,1
911,1245,1245,4,0
916,1253,950,3,0
1025,1254,1026,2,1
1077,1210,1043,0,3
1130,1254,1096,0,3
1151,1201,1150,1,2
1156,1254,683,0,4
1164,1215,341,0,4
1167,1200,477,0,4
1176,1218,656,0,4
1180,1185,140,0,4
1180,1188,140,0,4
1180,1253,140,0,4
1184,1185,577,0,4
1185,1184,166,0,4
1186,1254,577,0,4
1187,1207,248,0,4
1189,1234,615,0,4
1189,1254,649,0,4
1200,1167,477,0,4
1207,1187,248,0,4
1212,1220,825,0,4
1214,1159,477,0,4
1214,1174,477,0,4
1218,1176,657,0,4
1218,1248,657,0,4
1220,1212,825,0,4
1234,1189,342,0,4
1254,1156,796,0,4
1254,1161,796,0,4
1254,1165,796,0,4
1254,1176,796,0,4
1254,1189,796,0,4
1254,1193,796,0,4
1254,1212,796,0,4
1254,1213,796,0,4
1254,1216,796,0,4
1254,1218,796,0,4
1254,1220,796,0,4
1254,1226,796,0,4
1254,1230,796,0,4
1254,1232,796,0,4
1254,1239,796,0,4
1254,1244,796,0,4
1254,1248,796,0,4
1254,1250,796,0,4
