15,1211,14,0,1
23,1225,57,2,0
25,1247,59,2,0
49,1211,48,1,2
57,1225,91,3,0
59,1206,58,1,2
66,1228,67,2,1
67,1225,101,3,0
76,1211,75,1,2
83,1211,82,1,2
101,1225,135,3,0
110,1211,109,1,2
117,1211,116,1,2
122,1170,156,3,0
144,1211,143,1,2
151,1176,185,3,0
151,1211,150,1,2
178,1211,177,1,2
185,1211,184,1,2
186,1211,185,1,2
187,1211,186,1,2
191,1225,192,2,1
192,1225,193,2,1
193,1225,194,2,1
203,1225,1225,4,0
212,1211,211,1,2
213,1188,247,3,0
213,1198,212,1,2
213,1203,212,1,2
221,1170,187,0,3
227,1170,261,3,0
244,1226,243,1,2
245,1188,279,3,0
246,1211,245,1,2
248,1173,247,1,2
253,1211,252,1,2
254,1211,253,1,2
255,1170,256,2,1
255,1211,254,1,2
259,1170,293,3,0
260,1170,294,3,0
261,1170,295,3,0
278,1188,312,3,0
280,1211,279,1,2
287,1211,286,1,2
288,1211,287,1,2
292,1170,326,3,0
293,1170,327,3,0
294,1170,328,3,0
295,1170,329,3,0
295,1211,329,3,0
296,1170,330,3,0
304,1170,338,3,0
310,1188,344,3,0
314,1211,313,1,2
321,1211,320,1,2
322,1211,321,1,2
338,1170,1170,4,0
341,1182,375,3,0
355,1211,354,1,2
356,1211,355,1,2
361,1211,395,3,0
362,1170,328,0,3
363,1170,329,0,3
364,1170,330,0,3
370,1247,404,3,0
372,1170,338,0,3
389,1211,388,1,2
390,1211,389,1,2
398,1170,364,0,3
406,1170,372,0,3
424,1211,423,1,2
431,1156,432,2,1
432,1170,398,0,3
438,1251,472,3,0
440,1170,406,0,3
440,1249,474,3,0
442,1228,476,2,0
458,1211,457,1,2
459,1162,425,0,3
466,1170,432,0,3
470,1228,504,3,0
471,1228,505,3,0
472,1228,506,3,0
473,1228,507,3,0
474,1170,440,0,3
474,1228,508,3,0
475,1228,509,3,0
476,1188,477,1,1
492,1211,491,1,2
494,1211,495,2,1
500,1170,466,0,3
506,1239,472,0,3
526,1211,525,1,2
534,1170,500,0,3
534,1237,568,3,0
542,1188,543,2,1
594,1170,595,2,1
621,1208,655,3,0
641,1188,642,2,1
665,1170,666,2,1
674,1188,675,2,1
690,1188,1188,4,0
697,1247,731,3,0
699,1170,700,2,1
708,1188,709,2,1
805,1170,771,0,3
834,1214,868,3,0
855,1191,889,3,0
865,1211,864,1,2
866,1211,867,2,1
872,1228,838,0,3
899,1211,898,1,2
925,1237,924,1,2
933,1211,932,1,2
937,1211,938,2,1
938,1212,972,3,0
967,1211,966,1,2
968,1226,934,0,3
971,1211,972,2,1
985,1176,952,2,3
1001,1211,1000,1,2
1035,1211,1034,1,2
1037,1220,1003,0,3
1055,1237,1021,0,3
1069,1211,1068,1,2
1103,1211,1102,1,2
1108,1165,1109,2,1
1137,1211,1136,1,2
1156,1189,312,0,4
1157,1251,109,0,4
1166,1194,575,0,4
1167,1234,507,0,4
1170,1168,338,0,4
1170,1172,338,0,4
1170,1174,338,0,4
1170,1178,338,0,4
1170,1215,338,0,4
1170,1222,338,0,4
1170,1231,338,0,4
1171,1182,643,0,4
1179,1202,211,0,4
1182,1171,708,0,4
1188,1156,690,0,4
1188,1158,690,0,4
1188,1161,690,0,4
1188,1162,690,0,4
1188,1163,690,0,4
1188,1171,690,0,4
1188,1173,690,0,4
1188,1175,690,0,4
1188,1176,690,0,4
1188,1179,690,0,4
1188,1181,690,0,4
1188,1187,690,0,4
1188,1189,690,0,4
1188,1191,690,0,4
1188,1196,690,0,4
1188,1197,690,0,4
1188,1198,690,0,4
1188,1199,690,0,4
1188,1201,690,0,4
1188,1202,690,0,4
1188,1203,690,0,4
1188,1204,690,0,4
1188,1207,690,0,4
1188,1209,690,0,4
1188,1211,690,0,4
1188,1216,690,0,4
1188,1218,690,0,4
1188,1219,690,0,4
1188,1221,690,0,4
1188,1223,690,0,4
1188,1224,690,0,4
1188,1232,690,0,4
1188,1237,690,0,4
1188,1239,690,0,4
1188,1241,690,0,4
1188,1242,690,0,4
1188,1243,690,0,4
1188,1248,690,0,4
1188,1249,690,0,4
1188,1251,690,0,4
1188,1255,690,0,4
1189,1156,312,0,4
1191,1188,643,0,4
1193,1213,1154,0,4
1194,1166,541,0,4
1196,1207,644,0,4
1197,1188,610,0,4
1201,1242,212,0,4
1202,1179,145,0,4
1202,1219,112,0,4
1204,1188,675,0,4
1207,1196,644,0,4
1210,1238,137,0,4
1211,1173,211,0,4
1211,1240,177,0,4
1211,1245,177,0,4
1213,1193,1154,0,4
1215,1170,298,0,4
1219,1188,709,0,4
1219,1202,112,0,4
1220,1230,788,0,4
1225,1185,203,0,4
1225,1188,203,0,4
1225,1240,4,0,4
1225,1253,203,0,4
1228,1195,504,0,4
1228,1205,504,0,4
1228,1208,504,0,4
1228,1231,998,0,4
1230,1220,788,0,4
1231,1228,928,0,4
1234,1167,405,0,4
1238,1210,144,0,4
1240,1225,151,0,4
1242,1201,212,0,4
1247,1172,438,0,4
1249,1178,610,0,4
1249,1222,610,0,4
1249,1227,610,0,4
1249,1247,610,0,4
1251,1157,178,0,4
1251,1178,676,0,4
1251,1222,676,0,4
1251,1227,676,0,4
1255,1188,610,0,4
