1,1156,2,1,0
5,1215,4,0,1
6,1215,5,0,1
8,1179,7,0,1
12,1253,11,0,1
13,1253,12,0,1
16,1179,15,0,1
24,1179,25,1,0
27,1215,61,2,0
31,1215,65,2,0
42,1179,41,1,2
42,1215,41,1,2
50,1179,49,1,2
58,1179,59,2,1
59,1156,60,2,1
61,1215,95,3,0
65,1215,99,3,0
66,1156,67,2,1
76,1179,75,1,2
76,1215,75,1,2
77,1215,76,1,2
84,1179,83,1,2
92,1179,93,2,1
95,1215,129,3,0
99,1215,133,3,0
105,1229,1229,4,0
110,1179,109,1,2
111,1215,110,1,2
112,1214,111,1,2
118,1179,117,1,2
126,1179,127,2,1
127,1217,161,3,0
129,1215,163,3,0
133,1215,167,3,0
144,1179,143,1,2
145,1215,144,1,2
152,1179,151,1,2
160,1179,161,2,1
162,1217,196,3,0
163,1215,197,3,0
167,1215,201,3,0
178,1179,177,1,2
179,1215,178,1,2
182,1253,181,1,2
186,1179,185,1,2
194,1179,195,2,1
196,1217,230,3,0
197,1215,231,3,0
201,1215,235,3,0
204,1215,237,3,2
205,1215,204,1,1
206,1215,205,1,2
207,1215,206,1,2
212,1179,211,1,2
213,1167,212,1,2
213,1215,212,1,2
216,1253,215,1,2
217,1253,218,2,1
221,1179,255,3,0
222,1179,256,3,0
223,1179,257,3,0
224,1179,258,3,0
226,1217,260,3,0
228,1179,229,2,1
230,1217,264,3,0
231,1215,1215,4,0
236,1215,235,1,2
237,1215,236,1,2
238,1225,204,0,2
250,1253,249,1,2
253,1253,254,2,1
254,1205,220,0,3
255,1235,221,0,3
256,1196,222,0,3
263,1203,262,1,2
264,1217,298,3,0
284,1253,283,1,2
298,1217,332,3,0
309,1156,343,3,0
310,1156,344,3,0
311,1156,345,3,0
312,1156,346,3,0
318,1253,317,1,2
323,1250,324,2,1
324,1253,325,2,1
325,1217,326,2,1
330,1156,331,2,1
332,1217,366,3,0
333,1217,367,3,0
343,1156,344,2,1
346,1156,1156,4,0
352,1253,351,1,2
357,1250,356,1,2
358,1250,359,2,1
358,1253,359,2,1
359,1217,360,2,1
364,1156,365,2,1
366,1217,400,3,0
367,1217,401,3,0
370,1217,404,3,0
386,1253,385,1,2
391,1241,357,0,3
391,1250,390,1,2
400,1217,434,3,0
401,1217,435,3,0
404,1217,438,3,0
409,1156,410,2,1
420,1253,419,1,2
425,1217,426,2,1
425,1250,424,1,2
426,1224,392,0,3
428,1250,394,0,3
428,1253,394,0,3
434,1217,468,3,0
435,1217,469,3,0
438,1217,472,3,0
454,1253,453,1,2
457,1217,458,2,1
459,1250,458,1,2
468,1217,502,3,0
469,1217,503,3,0
472,1217,506,3,0
476,1252,442,0,2
477,1252,443,0,3
478,1252,444,0,3
488,1253,487,1,2
493,1250,492,1,2
498,1250,464,0,3
503,1217,537,3,0
505,1252,471,0,3
506,1217,540,3,0
506,1252,472,0,3
507,1252,473,0,3
